business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level,opening_hours
OPERATIONAL,"{'location': {'lat': 37.286677, 'lng': -121.797528}, 'viewport': {'northeast': {'lat': 37.2891121, 'lng': -121.7955682697085}, 'southwest': {'lat': 37.2858653, 'lng': -121.7982662302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Ranch Golf Club,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101424341322703417775"">Fanny Mireya Garcia</a>'], 'photo_reference': 'AW30NDyjil4toTVtKeOo2u_zGZ4LfLOWmT-0HMakDDkhu8waULZHjfnjO2AEv8dcXzfTZ7vaBU2Z6g6zT2846ZWm7lysgZw9mbro2An0muk_Irc9YHLBf-B9J_Iq3vrPN_skC5TW9uDfUZa-zwYjQmvgOdPUBpAQCEZlhXNLAFzauLcxzoti', 'width': 4608}]",ChIJubNU9-0tjoARNEKVFM3yJfc,"{'compound_code': '76P2+MX San Jose, CA, USA', 'global_code': '849W76P2+MX'}",4.3,ChIJubNU9-0tjoARNEKVFM3yJfc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",228.0,"The Ranch Club House, 4601 Hill Top View Lane, San Jose",,,
CLOSED_TEMPORARILY,"{'location': {'lat': 37.3003771, 'lng': -121.8220497}, 'viewport': {'northeast': {'lat': 37.30167308029149, 'lng': -121.8207946697085}, 'southwest': {'lat': 37.29897511970849, 'lng': -121.8234926302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,"[{'height': 4048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113590510184262173652"">Royans Tharakan</a>'], 'photo_reference': 'AW30NDxKqbbO6uaAUgNjsf_WKGTW5ybbnsfebj_dglPsnB5G8OXpG2w4T4p7G0CEfALEdGWUkgkd4iG_wythsAW1hlrbpeADMUWj7SbiGyMkOnppY0DWp9nQu3p1NkuGt8ByxKPba0X0ibfI7YL-RX9U0gLrbylT1AW853ix-xYRQ_Z-Wj0v', 'width': 3036}]",ChIJV1ABeH4tjoAR2uJHJustE34,"{'compound_code': '852H+55 San Jose, CA, USA', 'global_code': '849W852H+55'}",3.4,ChIJV1ABeH4tjoAR2uJHJustE34,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",38.0,"1041 East Capitol Expressway Unit D, San Jose",True,1.0,
OPERATIONAL,"{'location': {'lat': 37.2671603, 'lng': -121.832333}, 'viewport': {'northeast': {'lat': 37.2685113302915, 'lng': -121.8308375197085}, 'southwest': {'lat': 37.2658133697085, 'lng': -121.8335354802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,"[{'height': 1240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106376655468137145820"">Hải Cao Minh</a>'], 'photo_reference': 'AW30NDw5k3odL--SdD0Csx8CvM53c_ftr-srFR91hr5qsMoA2_QZ117fYxpYcvBRSt3Zl6k8uxUgsbwIEs3nqyXe7Hac1xgYKMnGYCRcZ9_e6NNJsJtCHuFImCKgcS9LgJQGuy4044Fy41zSY3WEsxB-biLlkxqDdA17LQkNjN0kUmDmDIEy', 'width': 1656}]",ChIJoQl-jBgyjoAR6675iIr02DI,"{'compound_code': '7589+V3 San Jose, CA, USA', 'global_code': '849W7589+V3'}",3.9,ChIJoQl-jBgyjoAR6675iIr02DI,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",65.0,"171 Branham Lane #5, San Jose",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.26740900000001, 'lng': -121.83229}, 'viewport': {'northeast': {'lat': 37.2687502302915, 'lng': -121.8308131697085}, 'southwest': {'lat': 37.2660522697085, 'lng': -121.8335111302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,High Five Pizza,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101839682262193572073"">Dude</a>'], 'photo_reference': 'AW30NDzkfGPAaOgTCfF3yO48GDHLGjqwBddLR0cf6J8p-4xKCJH7iY2EBG4LsAUW-Yzr_6EiBEFSVKl3_Ocm-byyHHmQrKGDg5sGSuKys2GblUrdmvSgjBEXX1HOQnsmP-sGJWsfqXX3ifoXUTrg1wB-H3oAqsiLnw2f1KR5xOgLhCdpDBJT', 'width': 4032}]",ChIJoQl-jBgyjoARe7mGB2hH57E,"{'compound_code': '7589+X3 San Jose, CA, USA', 'global_code': '849W7589+X3'}",4.6,ChIJoQl-jBgyjoARe7mGB2hH57E,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,"171 Branham Lane, San Jose",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2925106, 'lng': -121.8334168}, 'viewport': {'northeast': {'lat': 37.2939662302915, 'lng': -121.8319944197085}, 'southwest': {'lat': 37.2912682697085, 'lng': -121.8346923802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pizza Hut,"[{'height': 1240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106376655468137145820"">Hải Cao Minh</a>'], 'photo_reference': 'AW30NDxSw8AgDdazxKoz3z1k9EO8RLLTZWzs3sT3x0sf6TqHbWAQWimhhvGqSB0ij_eNd7zTUBWB5NxXVTl0IgeWmeDhmm_0YwT0GJrbsYb0PqVBl8XOQSFLazHSgWsHjuxmu2bfKz6LOVRq4_e80RapenXwJkZLba8HM_hpE237Ov30DaqI', 'width': 1656}]",ChIJG3lb9V0yjoAR-dfgL8jHWrc,"{'compound_code': '75V8+2J San Jose, CA, USA', 'global_code': '849W75V8+2J'}",3.9,ChIJG3lb9V0yjoAR-dfgL8jHWrc,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",230.0,"3161 Senter Road, San Jose",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2670461, 'lng': -121.8322857}, 'viewport': {'northeast': {'lat': 37.2682914302915, 'lng': -121.8309278197085}, 'southwest': {'lat': 37.26559346970851, 'lng': -121.8336257802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Panda Express,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116189229563719876888"">Mohammad Mosaferi</a>'], 'photo_reference': 'AW30NDy8HB1rgxamCDO77pcamRLS3S3SkVQfosTAbLDJJdrP8NT7EhLyHpYSLEbkRMIVVdZ7n_16Tb7zywfGHxqHipTzRLE8hYMET46IKxmlBEj0m5SlhRrhKr_mRGLHUM4bE4DvwKFdr2fYGMuF8WntHCYxr8FmyITYggwnYMoYaG6tuQh5', 'width': 4624}]",ChIJoQl-jBgyjoARFi9JUkzOdsI,"{'compound_code': '7589+R3 San Jose, CA, USA', 'global_code': '849W7589+R3'}",3.6,ChIJoQl-jBgyjoARFi9JUkzOdsI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",268.0,"171 Branham Lane #7, San Jose",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2930526, 'lng': -121.8341866}, 'viewport': {'northeast': {'lat': 37.2943184302915, 'lng': -121.8326618197085}, 'southwest': {'lat': 37.2916204697085, 'lng': -121.8353597802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jack in the Box,"[{'height': 1240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106376655468137145820"">Hải Cao Minh</a>'], 'photo_reference': 'AW30NDzxWgjO5Ipr35-QSnkYS5lZr5B27jQV6NWNFkXciJzqUiD3sWD4PvYaaCAYjG7jcV1TnNUSXx7rdsTftCBNTSzY98FuAF1_m3vp56OAUvLEhmvtNUZJBsGi2TlanXlQb05zL9lYL7zgGtF8FRtShv01OQ16EVNjteMyc-mheCUS0SBW', 'width': 1656}]",ChIJqfdm410yjoARQDdU_1AMm40,"{'compound_code': '75V8+68 San Jose, CA, USA', 'global_code': '849W75V8+68'}",3.9,ChIJqfdm410yjoARQDdU_1AMm40,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",757.0,"611 East Capitol Expressway, San Jose",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2786605, 'lng': -121.8346315}, 'viewport': {'northeast': {'lat': 37.2799894302915, 'lng': -121.8331668697085}, 'southwest': {'lat': 37.2772914697085, 'lng': -121.8358648302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lee's Sandwiches,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113932505514336097927"">Lee&#39;s Sandwiches</a>'], 'photo_reference': 'AW30NDzCIxAzw8gOwtyHQPc7Exg3E-yKsz5UpQzfZEiVr1PTFpXvCKwMsrFtIbP9XADEbkaO0OJ58_vd0xtFgJI2mvr1NPRY0Nzwt5Htx8WyNUCZL22Jwe3knZxpuDjU6rWDNycvsNwDuFSNjCOFYn2LjSbXZioqHketMbYSmN9ZA8cD8OnC', 'width': 3024}]",ChIJX8SQe0AyjoAR6XCpVWcnd8Q,"{'compound_code': '75H8+F4 San Jose, CA, USA', 'global_code': '849W75H8+F4'}",3.9,ChIJX8SQe0AyjoAR6XCpVWcnd8Q,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,"4060 Monterey Highway, San Jose",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2855847, 'lng': -121.842561}, 'viewport': {'northeast': {'lat': 37.2867396302915, 'lng': -121.8411809197085}, 'southwest': {'lat': 37.28404166970851, 'lng': -121.8438788802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Southern Kitchen,"[{'height': 3672, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117995335416437278187"">Joe G</a>'], 'photo_reference': 'AW30NDwqnqJbOwosxltkluFMtN6QqtiHSMfurgmSjNCoXvmOKw-bQ93hfAvKCc8Fi3pBwbCy7YDuJgRikBWcCIQ7qpMn0kzD4xtx35ari9RaFrJuCr2IUBxjAa3y0iHVM-mu7V3q2oNCAIrLkBRBmGyG7EvBwz-rwlE6nienZPB4nQxW7hiE', 'width': 4896}]",ChIJxxMq1kQyjoARMCDaBBm5O5E,"{'compound_code': '75P4+6X San Jose, CA, USA', 'global_code': '849W75P4+6X'}",4.4,ChIJxxMq1kQyjoARMCDaBBm5O5E,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",874.0,"3378 Monterey Highway, San Jose",,1.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.300169, 'lng': -121.821948}, 'viewport': {'northeast': {'lat': 37.30148143029149, 'lng': -121.8206568697085}, 'southwest': {'lat': 37.2987834697085, 'lng': -121.8233548302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109425833457372260850"">Steve S.</a>'], 'photo_reference': 'AW30NDzARKCwpmDWaaWgnuUrD_57dKU7GBiKqeefkKdo3LJ_9GuTBPmDEHBV7rUFQTZEkjQ-yAQYaPMM53sWzBUKYkPNzJCeDfbhOTyl2Fggx5uDc4n4CdHj5pauhPz6qRmWMZQ7ZR-uKqYhLEHpK1xo0g7HQLMn0OjuzKoU0htoZuOgclHs', 'width': 4032}]",ChIJs3pOMn0yjoARUTPi_65odM4,"{'compound_code': '852H+36 San Jose, CA, USA', 'global_code': '849W852H+36'}",4.2,ChIJs3pOMn0yjoARUTPi_65odM4,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",411.0,"Gould Plaza, 1041 East Capitol Expressway, San Jose",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2783718, 'lng': -121.8327037}, 'viewport': {'northeast': {'lat': 37.2797673802915, 'lng': -121.8315674197085}, 'southwest': {'lat': 37.2770694197085, 'lng': -121.8342653802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tamales Lupita,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116121520862229478650"">Espinoza Gerardo</a>'], 'photo_reference': 'AW30NDymr7l74HvHYkv66SQnCJF7tgMmeoiuhPP90Td-x0KMUWKUfRgyBiEIGSKjPPln-QaHchLCKJHtMeRyRXAM9DRNNjGpC4zGMUqPqyUcOBwX-EVyr8iDRE66G8nCPWno6y6PPsFwEpy984Fw3QkIuenUptM5YblkX_oynJ3GbbnheWeo', 'width': 3024}]",ChIJAQAsXBUyjoARWrQV6wm5YQQ,"{'compound_code': '75H8+8W San Jose, CA, USA', 'global_code': '849W75H8+8W'}",4.0,ChIJAQAsXBUyjoARWrQV6wm5YQQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",57.0,"77-79 Senter Road, San Jose",,,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.27944490000001, 'lng': -121.8335683}, 'viewport': {'northeast': {'lat': 37.2806561302915, 'lng': -121.8321639197085}, 'southwest': {'lat': 37.27795816970851, 'lng': -121.8348618802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mountain Mike's Pizza,"[{'height': 1240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106376655468137145820"">Hải Cao Minh</a>'], 'photo_reference': 'AW30NDy6tWU4uxigru3OI2w40uYCi0q2ymwJ81Dlq-CuLcrhF0IMFbOpTGCUK2fS7Bg4irI2G2FjzGpvTeyuvvhTkEuDScOpTMfkux2ajqnM2osYNsQ2Hfa5apIlCpqqGE3eiuNkBKCijAB_AOAPPxMTmsftjLYc4W0t_i42eRnpMJWjVZ4s', 'width': 1656}]",ChIJARvFjT8yjoARwCuhIEssy9I,"{'compound_code': '75H8+QH San Jose, CA, USA', 'global_code': '849W75H8+QH'}",4.2,ChIJARvFjT8yjoARwCuhIEssy9I,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",225.0,"4116 Monterey Highway, San Jose",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2929356, 'lng': -121.833296}, 'viewport': {'northeast': {'lat': 37.29422063029149, 'lng': -121.8320015697085}, 'southwest': {'lat': 37.29152266970849, 'lng': -121.8346995302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108787643321309867726"">Karl St</a>'], 'photo_reference': 'AW30NDyPvvyNw-ymy7qx3z55DB2AYYGrgb-h1GoydcEZ5nkoHR49pp-iD4Az68WKa_mtRZeQBsTCQQtyM9imFLodGwmZsK_bEUxfOw6EDwdvHBkejfjEl8xtgneETt9Sd0kVjmIhPNBsB2WM3W_5sJ9cXuqkEYMwVBnjEoR8wnsy9Qkvdhq3', 'width': 4032}]",ChIJmcYKWWcyjoARBOTGr1XSrng,"{'compound_code': '75V8+5M San Jose, CA, USA', 'global_code': '849W75V8+5M'}",4.1,ChIJmcYKWWcyjoARBOTGr1XSrng,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",99.0,"3151 Senter Road Suite 110, San Jose",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2992527, 'lng': -121.8237441}, 'viewport': {'northeast': {'lat': 37.3006899302915, 'lng': -121.8222564697085}, 'southwest': {'lat': 37.2979919697085, 'lng': -121.8249544302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Denny's,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109425833457372260850"">Steve S.</a>'], 'photo_reference': 'AW30NDzjzlZleYWHUQoCOrRhp0zYcMeHCaDeXPspaQtbDjhb7oyVJvVsHZkiekFu3NVnv1iJKqDgdy7_X0-Tqh62fzZVNv69XXBjILngf7Sgq7c3_SCZLS9ZWCd_tdumSPP8H5cZEUNwn4dPj3DM76z7Z7TZeZQ6gBaAL9b02AqhyPz0uYnl', 'width': 4032}]",ChIJv6JE32IyjoARC4F8RVmHgVE,"{'compound_code': '75XG+PG San Jose, CA, USA', 'global_code': '849W75XG+PG'}",3.8,ChIJv6JE32IyjoARC4F8RVmHgVE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1115.0,"1001 East Capitol Expressway, San Jose",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.3002795, 'lng': -121.8220163}, 'viewport': {'northeast': {'lat': 37.3015870802915, 'lng': -121.8207410197085}, 'southwest': {'lat': 37.2988891197085, 'lng': -121.8234389802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Okayama Sushi,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110821507584959320594"">Daniel Koo</a>'], 'photo_reference': 'AW30NDwOW7DPxcbSgwLnyipdw4RczHxnnzsuQ6BoWEMNTQ8ABFyvYzNKLOlB7i9vvfSjnqwFysWQnHl2OZWU1DgUilYsgG9l7-lmrm2oKsKu5LGdAD-eaVksOzQRw2SMh_Pq8ZjD4kCoBMbQRW29mTOA1EylBQ4_7TU8fbE57i2V6T6OxB-Y', 'width': 4032}]",ChIJJ5pvM30yjoARXo4Hmrm22Gw,"{'compound_code': '852H+45 San Jose, CA, USA', 'global_code': '849W852H+45'}",3.8,ChIJJ5pvM30yjoARXo4Hmrm22Gw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",231.0,"1041 Capitol Expressway #30, San Jose",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2834397, 'lng': -121.8337591}, 'viewport': {'northeast': {'lat': 37.2849287302915, 'lng': -121.8325041197085}, 'southwest': {'lat': 37.28223076970851, 'lng': -121.8352020802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Domino's Pizza,"[{'height': 1253, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104114484557333564161"">Domino&#39;s Pizza</a>'], 'photo_reference': 'AW30NDwoK99NhtPKaVEqGUbWHP94HmdQYcXB7NAOw0dwgI3nnwhzCHVvHcVvFleg-b2EMKLdBzLGG4BwvvW48JX5nnUWS_khTWJ_ZhZMjqW0jvhT_3L3ZKscl5DZjC1XhXSXEEobnksx-IuYHMUubACFyHVO0x8Eocz95WXnnJe6IfNgjTl7', 'width': 1080}]",ChIJof1iHEIyjoARXAZwTiHRDKM,"{'compound_code': '75M8+9F San Jose, CA, USA', 'global_code': '849W75M8+9F'}",3.3,ChIJof1iHEIyjoARXAZwTiHRDKM,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",246.0,"3853 Seven Trees Boulevard, San Jose",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2788632, 'lng': -121.8351009}, 'viewport': {'northeast': {'lat': 37.2802821802915, 'lng': -121.8335269197085}, 'southwest': {'lat': 37.2775842197085, 'lng': -121.8362248802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Trine's Cafe,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106232994329050308551"">renaygarseeya</a>'], 'photo_reference': 'AW30NDzZ_Bwjrycy1boA5QYjWpJtmYyzo-GWykFbml2MFqdHi7FJZdrKugjFaZAD5KnKf9giGoUAS5DSRtWGs_YQNHtkgotnsopAyzYa-8Ag8cGHNo1GhJhyrj2YP0CjwTqrc7Ym47sIMKJX8QIh451NZh3MAmOsQhu-YCtOqYW-6jOya5vd', 'width': 4000}]",ChIJQZXDe0AyjoARRjJwYOSy430,"{'compound_code': '75H7+GX San Jose, CA, USA', 'global_code': '849W75H7+GX'}",4.1,ChIJQZXDe0AyjoARRjJwYOSy430,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",66.0,"4080 Monterey Highway, San Jose",,,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2775061, 'lng': -121.8341935}, 'viewport': {'northeast': {'lat': 37.27882153029151, 'lng': -121.8329719697085}, 'southwest': {'lat': 37.27612356970851, 'lng': -121.8356699302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,KFC,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100960526124176777456"">Alex vijay raj</a>'], 'photo_reference': 'AW30NDyTm0GuCwkFiB5GdlSoPjZ5FtT051sq1t5KBsic0GQ9EQziZksw6ufNRMdKmEkIFnuCV0Td7_bbUFhU4cAQ7b722CobgFhWBcADRZarO_ElCGAfkwWguv9XxslOJjbwPsBvCBJqdizRNYiq2HRDkprH1ZanYyj4IDecTHelqD-uAGJF', 'width': 3024}]",ChIJY1LW3D8yjoARcj-i6rfkbqA,"{'compound_code': '75H8+28 San Jose, CA, USA', 'global_code': '849W75H8+28'}",3.6,ChIJY1LW3D8yjoARcj-i6rfkbqA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",289.0,"4162 Monterey Highway, San Jose",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2778194, 'lng': -121.8330303}, 'viewport': {'northeast': {'lat': 37.2791292802915, 'lng': -121.8318339697085}, 'southwest': {'lat': 37.2764313197085, 'lng': -121.8345319302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,China Station Restaurant,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100985592991401075825"">Nancy Tamarit</a>'], 'photo_reference': 'AW30NDxaoIBWiN_lDelssfefWdQuE1VQqQkJ8HeYrQLhvDvgME6UqLBcbN8fAXys9M490XtLfUP9qfJfiZ02jq9pBdgdpcN-4coy0MgYcNi8p8U6LHfZI_EJOWfMWfuSTyzz8dUcWxNF7YJZIXkxxh61NMJBOnD2T_thWSzdUpcbgSyvgwg7', 'width': 3024}]",ChIJ-dIvYRUyjoAR-DHD2DImIGc,"{'compound_code': '75H8+4Q San Jose, CA, USA', 'global_code': '849W75H8+4Q'}",4.3,ChIJ-dIvYRUyjoAR-DHD2DImIGc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",280.0,"80 Senter Road, San Jose",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2817304, 'lng': -121.8383579}, 'viewport': {'northeast': {'lat': 37.2830426302915, 'lng': -121.8371050697085}, 'southwest': {'lat': 37.28034466970851, 'lng': -121.8398030302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tony Di Maggio’s Pizza,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101622441599799072295"">Tony Di Maggio’s Pizza</a>'], 'photo_reference': 'AW30NDxrM7gGNj2AZ6Ho3MW2jNgwWql94JBqFiFI1JKqAhx2787ur3it48mRK0MruCyspZhbjPQQE0X85QkQsJu0VPXvuHDdkHJ7TpJYw4DwdeqhzznWu2zAfkiX8l-ZFCC51cHlkRtX3IHbM7o8DptpBe6aSLB3Gr4u2kge6YY2VRc5ZwgH', 'width': 562}]",ChIJB58sREEyjoAR6_ItsXrx9J8,"{'compound_code': '75J6+MM San Jose, CA, USA', 'global_code': '849W75J6+MM'}",4.6,ChIJB58sREEyjoAR6_ItsXrx9J8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",918.0,"3852 Monterey Highway, San Jose",,1.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.2999234, 'lng': -121.8224553}, 'viewport': {'northeast': {'lat': 37.3013298802915, 'lng': -121.8210155197085}, 'southwest': {'lat': 37.2986319197085, 'lng': -121.8237134802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107309114412386968555"">Double -A8</a>'], 'photo_reference': 'AW30NDwIRt2_z3RHfRSqoU-QQTaQXcFlB7lGniNUxk0Z0ytkHSc7MUR6Fm4OfhvrFlQt2NyC4XvK5qFzP0pOG9ZQj7eAhlqWxVJbZnfdLzJnnSJ5vYMqjBKxBgoWf-Jp9mRPqTjbQRqJxJ8RpzzHPRqyFakG9OsbsDQIUuBlzQtIm2M9T2pl', 'width': 2592}]",ChIJcbJt0mIyjoARxtHLfFsxCsM,"{'compound_code': '75XH+X2 San Jose, CA, USA', 'global_code': '849W75XH+X2'}",3.6,ChIJcbJt0mIyjoARxtHLfFsxCsM,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",803.0,"1033 East Capitol Expressway, San Jose",,1.0,{'open_now': True}
